customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4473,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,49.55,2988,0
3757,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,3691,1
4329,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,1431,0
4706,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,3503,0
214,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,4164,0
1446,1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,80.35,1953,1
3354,0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1528,0
869,0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,443,0
2077,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,3300,1
4685,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,4398,0
1736,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,2628,0
1023,0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,112,0
2930,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,162,0
3013,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,4289,1
343,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,4645,1
4176,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.2,1568,1
650,1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,2518,0
899,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,2583,1
3506,1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,1476,0
2359,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,4549,0
4834,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,475,0
4344,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,3135,1
659,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,1982,0
4464,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,3191,0
4426,0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,4673,0
723,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,3953,0
2481,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,2213,1
4212,1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,4582,1
27,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1122,0
1156,0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,3459,0
828,1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,109.75,3604,1
140,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,956,0
3311,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,1777,1
1695,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,2670,0
3378,0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,1453,1
3163,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1042,0
2108,1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,2724,0
739,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,4580,0
4328,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,3894,1
3975,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,2266,0
1359,1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,2608,0
1430,0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1178,1
4024,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,3513,0
2980,0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,661,1
3892,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1179,0
1222,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,3367,1
4889,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,4319,0
4351,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,4033,1
326,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,73.55,465,0
4337,1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,1602,1
3934,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,3238,0
4819,1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,4696,0
1416,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,2699,0
1774,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,4519,0
4309,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,2224,0
3435,1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,4090,0
3372,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,3686,0
4669,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,1274,1
2126,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,2384,0
4770,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,67,0
4442,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,3728,0
3110,1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,633,0
4752,1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,4350,0
876,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,4130,1
3094,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,3144,0
4561,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,3431,0
3220,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,1471,0
1773,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,47,0
1587,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.35,0,0
3455,0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,2158,0
4401,0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,19.35,412,0
4224,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,2687,1
1286,1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2594,1
3492,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1319,1
2283,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,2447,0
4614,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,4404,0
1132,0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,2430,1
4135,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,3213,0
3457,0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,2353,0
1946,0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,2716,1
3898,0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,1645,0
4233,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1795,0
524,1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,914,0
1998,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,2183,1
586,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,1541,0
395,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,3991,1
1764,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,1979,1
2,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,1780,1
850,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,2533,0
4264,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,1166,0
4429,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,46,0
2539,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,3623,1
3229,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,2523,0
84,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,4506,0
3673,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,1095,0
3595,1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,2076,0
104,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,3244,0
3886,1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,2137,0
3376,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,4051,0
1804,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,4610,0
411,1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,2550,0
836,0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,3120,0
4940,1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,3378,0
236,0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,1730,0
2950,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,960,0
170,1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,916,0
2395,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1888,1
2874,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,1480,0
1533,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,2950,0
2462,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1111,0
691,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,732,1
675,1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,2953,0
543,0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,2342,0
2670,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,1885,1
965,1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,4679,0
3701,0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,959,0
2256,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,2505,0
1165,1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,2790,1
3719,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,1497,0
1414,0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,213,1
1073,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,4415,0
3707,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,2764,1
4744,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,1260,0
1043,1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,2863,0
4682,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,936,0
4090,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,7,0
2226,0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,754,0
2019,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1287,0
1877,0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,4228,0
2217,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,4380,1
3069,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,4328,1
1248,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,1638,0
1924,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,4367,1
4036,1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,1473,0
1898,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,2160,0
2929,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,2586,0
3027,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,4325,0
2487,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,526,0
4315,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4165,0
4048,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,4459,0
1134,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,232,0
4655,0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,3373,0
4046,0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,4019,0
1343,1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,4198,0
3036,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,1834,0
2621,1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,2668,0
2384,1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,3711,0
2896,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,118,1
3208,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,4261,1
1026,1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,850,0
4177,0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,3951,0
537,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1368,0
4498,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,3124,1
485,1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,4524,1
1921,0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,3879,0
4404,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1058,0
844,1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,4304,0
1528,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,2844,0
2824,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,570,0
1916,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,3932,1
3178,1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,950,1
4534,0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,3225,1
3187,1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,3641,0
4018,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,725,0
3108,1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,3588,0
2657,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,4333,1
3899,0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,2495,1
4973,0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,1692,0
4013,1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,2386,0
2169,1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,3110,1
2297,0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,922,0
4860,1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,1372,0
4451,0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,109.4,4087,0
4452,0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1014,0
646,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,635,1
2725,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,982,0
832,0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,2531,0
4189,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,425,0
351,1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,3429,0
2881,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,3897,0
3331,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,304,0
4501,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,4260,1
757,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,2861,0
2380,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,910,0
3497,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,2593,1
4386,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,2693,0
2237,0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,888,0
1897,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,504,1
2577,0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,3234,1
2139,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,1896,0
2149,0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,3038,0
2214,0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,4703,0
2853,1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,2883,1
2983,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,3320,0
4939,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,4268,0
2219,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,2664,1
3640,1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,729,0
3374,1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,429,0
2265,0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,3266,1
967,1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,3680,0
2300,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,371,1
4424,1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,2297,0
3728,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,767,0
3736,0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,1395,0
4514,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,3751,1
1611,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,589,0
1268,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,111.75,4178,0
1815,0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,3360,0
4487,1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,4306,0
2981,0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,3509,0
3751,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.05,556,0
1422,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,3943,0
1225,1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,1760,0
4288,0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,3947,1
2718,1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,50.9,1420,0
1687,0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,1676,0
4815,1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,1843,0
1395,0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,891,1
2652,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,4501,1
2371,1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,3856,0
216,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,1465,0
3530,1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,836,0
4460,1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,1884,1
590,0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,3957,0
4695,1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,24.35,821,0
657,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,1482,1
2965,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1038,0
3598,1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,54.55,4400,0
3146,1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,3738,0
3847,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,4442,1
3121,1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,2543,0
3853,0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,2106,0
3516,1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,436,0
835,0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,2284,1
1461,0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,3544,0
4888,0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66.0,2981,0
199,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,3228,1
309,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,1247,1
690,1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,2965,0
3044,0,0,1,0,69,1,0,0,0,2,0,0,0,2,2,1,1,61.45,2545,0
3402,1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,1421,0
2658,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,404,1
207,0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,2496,0
3744,1,0,1,1,45,1,2,1,0,2,2,2,2,2,2,1,0,109.75,2996,0
4922,1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,3411,0
291,0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.3,4152,0
2921,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,1,0,67.8,2925,0
1236,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,1481,1
1255,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,542,0
521,1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,595,0
369,0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,56.15,1831,0
1984,1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,1,0,86.7,3204,0
1844,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1187,0
4103,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,2773,0
3362,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.55,3057,1
4849,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,228,0
1794,0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,3469,0
4308,0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,54.45,1079,0
3916,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,2758,0
4747,0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,59.0,820,0
1452,0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,2913,0
3320,1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,545,1
2144,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,2799,0
2102,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,1189,1
2956,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,794,0
813,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,4472,0
656,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,25.05,1078,0
1457,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,2050,1
122,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,4347,0
2818,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,2936,1
2811,1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,4009,0
12,0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,1620,0
2103,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51.0,1807,0
4197,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,4321,0
2022,1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,3389,0
2609,1,0,1,1,67,1,0,0,2,2,0,2,0,0,1,0,3,60.05,2473,0
2272,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,2323,0
730,1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,2842,0
2000,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,2484,0
301,0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,698,0
1219,0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,135,0
4114,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,3998,0
4813,1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1168,0
2955,1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,1825,0
2729,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,1661,0
1625,1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,2414,0
1022,0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,3501,0
1807,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,4581,1
220,0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,1292,0
1177,0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,3520,0
3403,0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,2287,0
3126,0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,2907,0
1303,1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,3438,0
4111,0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,3922,0
4848,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,233,1
3746,1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,3821,0
4782,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,941,0
2316,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,1511,0
1635,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,711,1
4029,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1040,0
1400,0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,2107,1
1676,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,440,1
377,1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,2162,0
